atm file : ./atm_trans_0_1_10_0_0_0.dat
0.6 472 0.043151 0.905418
0.6 473 0.042954 0.905829
0.6 474 0.042757 0.90624
0.6 475 0.042571 0.906628
0.6 476 0.042386 0.907014
0.6 477 0.042216 0.907369
0.6 478 0.042026 0.907766
0.6 479 0.041841 0.908153
0.6 480 0.041669 0.908513
0.6 481 0.041494 0.908879
0.6 482 0.041297 0.909291
0.6 483 0.041122 0.909658
0.6 484 0.040949 0.91002
0.6 485 0.04077 0.910395
0.6 486 0.040591 0.910771
0.6 487 0.040418 0.911133
0.6 488 0.040243 0.911501
0.6 489 0.040054 0.911897
0.6 490 0.039898 0.912225
0.6 491 0.039729 0.91258
0.6 492 0.03955 0.912956
0.6 493 0.039404 0.913263
0.6 494 0.039222 0.913646
0.6 495 0.039066 0.913974
0.6 496 0.038897 0.91433
0.6 497 0.038754 0.914631
0.6 498 0.038585 0.914987
0.6 499 0.038416 0.915343
0.6 500 0.038273 0.915645
0.6 501 0.038104 0.916001
0.6 502 0.037962 0.916301
0.6 503 0.037793 0.916657
0.6 504 0.03765 0.916959
0.6 505 0.037481 0.917316
0.6 506 0.037326 0.917644
0.6 507 0.037153 0.918009
0.6 508 0.037027 0.918276
0.6 509 0.036859 0.918631
0.6 510 0.036703 0.918961
0.6 511 0.036545 0.919295
0.6 512 0.036405 0.919592
0.6 513 0.036249 0.919922
0.6 514 0.036107 0.920223
0.6 515 0.035951 0.920553
0.6 516 0.035805 0.920863
0.6 517 0.035672 0.921145
0.6 518 0.035524 0.921459
0.6 519 0.035376 0.921773
0.6 520 0.035239 0.922064
0.6 521 0.03508 0.922401
0.6 522 0.034946 0.922686
0.6 523 0.034811 0.922973
0.6 524 0.034665 0.923283
0.6 525 0.034532 0.923566
0.6 526 0.034414 0.923817
0.6 527 0.034255 0.924155
0.6 528 0.034118 0.924447
0.6 529 0.034 0.924698
0.6 530 0.033852 0.925013
0.6 531 0.033719 0.925297
0.6 532 0.033601 0.925548
0.6 533 0.033453 0.925864
0.6 534 0.03332 0.926147
0.6 535 0.033188 0.926429
0.6 536 0.033055 0.926712
0.6 537 0.032907 0.927028
0.6 538 0.032774 0.927312
0.6 539 0.032656 0.927564
0.6 540 0.032508 0.92788
0.6 541 0.032385 0.928143
0.6 542 0.032272 0.928385
0.6 543 0.03214 0.928667
0.6 544 0.032007 0.928951
0.6 545 0.031886 0.92921
0.6 546 0.031756 0.929488
0.6 547 0.031638 0.929741
0.6 548 0.031491 0.930056
0.6 549 0.03137 0.930315
0.6 550 0.031255 0.930561
0.6 551 0.031164 0.930756
0.6 552 0.031063 0.930973
0.6 553 0.030975 0.931161
0.6 554 0.030872 0.931382
0.6 555 0.030769 0.931603
0.6 556 0.03068 0.931794
0.6 557 0.030579 0.932011
0.6 558 0.030489 0.932204
0.6 559 0.03039 0.932417
0.6 560 0.030322 0.932563
0.6 561 0.030297 0.932616
0.6 562 0.030459 0.932268
0.6 563 0.030253 0.932711
0.6 564 0.030444 0.932301
0.6 565 0.030322 0.932563
0.6 566 0.030579 0.932011
0.6 567 0.032351 0.928216
0.6 568 0.040599 0.910754
0.6 569 0.044143 0.903352
0.6 570 0.037719 0.916814
0.6 571 0.036405 0.919592
0.6 572 0.039382 0.91331
0.6 573 0.037079 0.918166
0.6 574 0.038481 0.915206
0.6 575 0.036906 0.918531
0.6 576 0.035213 0.922119
0.6 577 0.034436 0.92377
0.6 578 0.031577 0.929872
0.6 579 0.030597 0.931972
0.6 580 0.030425 0.932341
0.6 581 0.029738 0.933817
0.6 582 0.02991 0.933448
0.6 583 0.030631 0.931899
0.6 584 0.030958 0.931198
0.6 585 0.031009 0.931089
0.6 586 0.033288 0.926215
0.6 587 0.041326 0.909231
0.6 588 0.063206 0.864558
0.6 589 0.075658 0.840121
0.6 590 0.068664 0.85376
0.6 591 0.063526 0.863921
0.6 592 0.062017 0.866928
0.6 593 0.051209 0.888773
0.6 594 0.069225 0.852658
0.6 595 0.057929 0.875127
0.6 596 0.049968 0.891317
0.6 597 0.050522 0.89018
0.6 598 0.044213 0.903206
0.6 599 0.040676 0.910592
0.6 600 0.034885 0.922816
0.6 601 0.031553 0.929923
0.6 602 0.029103 0.935184
0.6 603 0.027844 0.937899
0.6 604 0.027166 0.939364
0.6 605 0.026631 0.940522
0.6 606 0.026447 0.940921
0.6 607 0.026303 0.941233
0.6 608 0.026221 0.94141
0.6 609 0.026122 0.941625
0.6 610 0.026036 0.941812
0.6 611 0.02595 0.941998
0.6 612 0.025851 0.942213
0.6 613 0.02579 0.942345
0.6 614 0.025728 0.94248
0.6 615 0.025626 0.942701
0.6 616 0.025543 0.942881
0.6 617 0.025461 0.943059
0.6 618 0.0254 0.943192
0.6 619 0.025318 0.94337
0.6 620 0.025215 0.943594
0.6 621 0.025154 0.943726
0.6 622 0.025092 0.943861
0.6 623 0.02501 0.944039
0.6 624 0.024928 0.944217
0.6 625 0.024925 0.944224
0.6 626 0.0277 0.93821
0.6 627 0.035316 0.9219
0.6 628 0.040364 0.911247
0.6 629 0.036705 0.918957
0.6 630 0.03083 0.931472
0.6 631 0.032978 0.926877
0.6 632 0.033577 0.925599
0.6 633 0.029346 0.934661
0.6 634 0.029614 0.934084
0.6 635 0.029058 0.935281
0.6 636 0.028255 0.937012
0.6 637 0.027885 0.93781
0.6 638 0.026549 0.9407
0.6 639 0.026139 0.941588
0.6 640 0.025708 0.942523
0.6 641 0.025543 0.942881
0.6 642 0.026036 0.941812
0.6 643 0.027495 0.938653
0.6 644 0.029388 0.93457
0.6 645 0.034923 0.922735
0.6 646 0.047511 0.896373
0.6 647 0.058668 0.873639
0.6 648 0.061174 0.868612
0.6 649 0.048791 0.893735
0.6 650 0.036923 0.918495
0.6 651 0.04835 0.894643
0.6 652 0.042949 0.905839
0.6 653 0.038403 0.915371
0.6 654 0.041447 0.908977
0.6 655 0.044893 0.901793
0.6 656 0.041447 0.908977
0.6 657 0.038117 0.915974
0.6 658 0.034426 0.923792
0.6 659 0.030073 0.933097
0.6 660 0.028646 0.936168
0.6 661 0.02519 0.943648
0.6 662 0.024436 0.945288
0.6 663 0.024498 0.945153
0.6 664 0.024272 0.945645
0.6 665 0.023345 0.947665
0.6 666 0.023084 0.948235
0.6 667 0.022425 0.949675
0.6 668 0.022041 0.950515
0.6 669 0.021786 0.951073
0.6 670 0.021673 0.951321
0.6 671 0.02153 0.951634
0.6 672 0.021469 0.951768
0.6 673 0.021428 0.951858
0.6 674 0.021326 0.952081
0.6 675 0.021275 0.952193
0.6 676 0.021224 0.952305
0.6 677 0.021162 0.952441
0.6 678 0.021121 0.952531
0.6 679 0.021402 0.951915
0.6 680 0.022 0.950605
0.6 681 0.022706 0.949061
0.6 682 0.02309 0.948222
0.6 683 0.023351 0.947652
0.6 684 0.024421 0.94532
0.6 685 0.023934 0.946381
0.6 686 0.036223 0.919977
0.6 687 0.089334 0.814078
0.6 688 0.059219 0.872531
0.6 689 0.064992 0.86101
0.6 690 0.053902 0.883279
0.6 691 0.047223 0.896968
0.6 692 0.05665 0.877708
0.6 693 0.082447 0.82709
0.6 694 0.089761 0.813278
0.6 695 0.083925 0.82428
0.6 696 0.060918 0.869125
0.6 697 0.043978 0.903695
0.6 698 0.061078 0.868804
0.6 699 0.082078 0.827793
0.6 700 0.080234 0.831316
0.6 701 0.083001 0.826036
0.6 702 0.075284 0.840845
0.6 703 0.049453 0.892374
0.6 704 0.056756 0.877494
0.6 705 0.065312 0.860375
0.6 706 0.060414 0.870134
0.6 707 0.059087 0.872797
0.6 708 0.049663 0.891943
0.6 709 0.05011 0.891025
0.6 710 0.053955 0.883171
0.6 711 0.042855 0.906035
0.6 712 0.041378 0.909122
0.6 713 0.047092 0.897239
0.6 714 0.052584 0.885964
0.6 715 0.060892 0.869177
0.6 716 0.091156 0.81067
0.6 717 0.166202 0.682021
0.6 718 0.192554 0.641868
0.6 719 0.219245 0.603608
0.6 720 0.190253 0.645278
0.6 721 0.10499 0.785254
0.6 722 0.084116 0.823918
0.6 723 0.139233 0.725717
0.6 724 0.163196 0.686758
0.6 725 0.157385 0.696009
0.6 726 0.159152 0.693183
0.6 727 0.164639 0.68448
0.6 728 0.140211 0.724084
0.6 729 0.14737 0.712246
0.6 730 0.144477 0.717006
0.6 731 0.136737 0.729899
0.6 732 0.089214 0.814303
0.6 733 0.068654 0.85378
0.6 734 0.058194 0.874593
0.6 735 0.067797 0.855466
0.6 736 0.075478 0.84047
0.6 737 0.061025 0.86891
0.6 738 0.054034 0.883011
0.6 739 0.047668 0.896049
0.6 740 0.037321 0.917654
0.6 741 0.033195 0.926414
0.6 742 0.030279 0.932655
0.6 743 0.024737 0.944633
0.6 744 0.023064 0.948279
0.6 745 0.021198 0.952362
0.6 746 0.020203 0.954546
0.6 747 0.019744 0.955556
0.6 748 0.018911 0.95739
0.6 749 0.018724 0.957803
0.6 750 0.019319 0.956491
0.6 751 0.01875 0.957745
0.6 752 0.018164 0.959038
0.6 753 0.017909 0.959602
0.6 754 0.017791 0.959862
0.6 755 0.017757 0.959938
0.6 756 0.017757 0.959938
0.6 757 0.017859 0.959712
0.6 758 0.021087 0.952605
0.6 759 0.12789 0.744921
0.6 760 0.401373 0.396851
0.6 761 0.280243 0.524514
0.6 762 0.187093 0.64999
0.6 763 0.227465 0.592291
0.6 764 0.177772 0.664092
0.6 765 0.115439 0.766586
0.6 766 0.07053 0.8501
0.6 767 0.047231 0.896952
0.6 768 0.03211 0.928731
0.6 769 0.024361 0.945451
0.6 770 0.020339 0.954247
0.6 771 0.018368 0.958588
0.6 772 0.017994 0.959414
0.6 773 0.01768 0.960108
0.6 774 0.017451 0.960614
0.6 775 0.017282 0.960988
0.6 776 0.01718 0.961214
0.6 777 0.017375 0.960782
0.6 778 0.017417 0.960689
0.6 779 0.017655 0.960163
0.6 780 0.017528 0.960444
0.6 781 0.017282 0.960988
0.6 782 0.017451 0.960614
0.6 783 0.017655 0.960163
0.6 784 0.018979 0.95724
0.6 785 0.021326 0.952081
0.6 786 0.0272 0.939291
0.6 787 0.033902 0.924907
0.6 788 0.041734 0.908377
0.6 789 0.054386 0.882295
0.6 790 0.051714 0.88774
0.6 791 0.049435 0.892411
0.6 792 0.046393 0.898684
0.6 793 0.035524 0.921459
0.6 794 0.030528 0.93212
0.6 795 0.043813 0.904039
0.6 796 0.059856 0.871252
0.6 797 0.046009 0.899479
0.6 798 0.040058 0.911889
0.6 799 0.044161 0.903315
0.6 800 0.052373 0.886394
0.6 801 0.051328 0.88853
0.6 802 0.053506 0.884085
0.6 803 0.049225 0.892843
0.6 804 0.044962 0.90165
0.6 805 0.035109 0.92234
0.6 806 0.032351 0.928216
0.6 807 0.032661 0.927554
0.6 808 0.036664 0.919043
0.6 809 0.04051 0.91094
0.6 810 0.045521 0.90049
0.6 811 0.056465 0.878082
0.6 812 0.067708 0.855642
0.6 813 0.086321 0.819745
0.6 814 0.102974 0.788907
0.6 815 0.131058 0.739507
0.6 816 0.151366 0.705723
0.6 817 0.147804 0.711535
0.6 818 0.142716 0.71992
0.6 819 0.126735 0.746904
0.6 820 0.086321 0.819745
0.6 821 0.069779 0.851571
0.6 822 0.122168 0.7548
0.6 823 0.161578 0.689322
0.6 824 0.086466 0.819472
0.6 825 0.066496 0.858033
0.6 826 0.07189 0.847442
0.6 827 0.088066 0.816458
0.6 828 0.102882 0.789074
0.6 829 0.090289 0.81229
0.6 830 0.081282 0.829312
0.6 831 0.081319 0.829241
0.6 832 0.076557 0.838384
0.6 833 0.071657 0.847897
0.6 834 0.059007 0.872957
0.6 835 0.051399 0.888385
0.6 836 0.056817 0.87737
0.6 837 0.054315 0.88244
0.6 838 0.04884 0.893635
0.6 839 0.044126 0.903387
0.6 840 0.044265 0.903098
0.6 841 0.047057 0.897311
0.6 842 0.039295 0.913493
0.6 843 0.031456 0.930131
0.6 844 0.028228 0.93707
0.6 845 0.026395 0.941033
0.6 846 0.023815 0.94664
0.6 847 0.023098 0.948204
0.6 848 0.026686 0.940403
0.6 849 0.02631 0.941218
0.6 850 0.028863 0.935701
0.6 851 0.031456 0.930131
0.6 852 0.028571 0.93633
0.6 853 0.026652 0.940477
0.6 854 0.026344 0.941144
0.6 855 0.023644 0.947013
0.6 856 0.020101 0.954771
0.6 857 0.019132 0.956903
0.6 858 0.017553 0.960389
0.6 859 0.016062 0.963691
0.6 860 0.015384 0.965197
0.6 861 0.015215 0.965573
0.6 862 0.014843 0.9664
0.6 863 0.014843 0.9664
0.6 864 0.014505 0.967153
0.6 865 0.014302 0.967605
0.6 866 0.014336 0.967529
0.6 867 0.014403 0.96738
0.6 868 0.014369 0.967456
0.6 869 0.014369 0.967456
0.6 870 0.014403 0.96738
0.6 871 0.014302 0.967605
0.6 872 0.014234 0.967756
0.6 873 0.014555 0.967041
0.6 874 0.014606 0.966928
0.6 875 0.014758 0.966589
0.6 876 0.015181 0.965648
0.6 877 0.015655 0.964595
0.6 878 0.01679 0.962077
0.6 879 0.017078 0.96144
0.6 880 0.018113 0.959151
0.6 881 0.018979 0.95724
0.6 882 0.019234 0.956678
0.6 883 0.018843 0.95754
0.6 884 0.018945 0.957315
0.6 885 0.021888 0.95085
0.6 886 0.023166 0.948056
0.6 887 0.02153 0.951634
0.6 888 0.021496 0.951709
0.6 889 0.021683 0.951299
0.6 890 0.024463 0.945229
0.6 891 0.028451 0.936589
0.6 892 0.042664 0.906434
0.6 893 0.064272 0.862438
0.6 894 0.085885 0.820569
0.6 895 0.12579 0.748531
0.6 896 0.170788 0.674857
0.6 897 0.196562 0.635972
0.6 898 0.228533 0.590836
0.6 899 0.26351 0.545117
0.6 900 0.261841 0.547216
0.6 901 0.27549 0.530286
0.6 902 0.245432 0.568287
0.6 903 0.159406 0.692778
0.6 904 0.119835 0.758866
0.6 905 0.131533 0.738698
0.6 906 0.175187 0.668056
0.6 907 0.241095 0.573991
0.6 908 0.260261 0.549211
0.6 909 0.264356 0.544056
0.6 910 0.248461 0.564338
0.6 911 0.223269 0.598041
0.6 912 0.254054 0.557116
0.6 913 0.293499 0.508746
0.6 914 0.253474 0.557861
0.6 915 0.249038 0.563588
0.6 916 0.238955 0.576826
0.6 917 0.231638 0.586627
0.6 918 0.20328 0.62621
0.6 919 0.145257 0.71572
0.6 920 0.126527 0.747262
0.6 921 0.132903 0.736372
0.6 922 0.130982 0.739636
0.6 923 0.150416 0.707268
0.6 924 0.17061 0.675134
0.6 925 0.167354 0.680215
0.6 926 0.176916 0.665402
0.6 927 0.217348 0.60625
0.6 928 0.275314 0.530501
0.6 929 0.355604 0.440957
0.6 930 0.463227 0.34417
0.6 931 0.615076 0.242619
0.6 932 0.762604 0.172741
0.6 933 0.922938 0.119416
0.6 934 1.07866 0.0834328
0.6 935 1.04773 0.0895924
0.6 936 1.00841 0.0980831
0.6 937 0.966269 0.108076
0.6 938 0.67839 0.209706
0.6 939 0.421899 0.378531
0.6 940 0.397795 0.400134
0.6 941 0.460608 0.346252
0.6 942 0.61903 0.24042
0.6 943 0.749083 0.178204
0.6 944 0.743388 0.180556
0.6 945 0.694348 0.20214
0.6 946 0.664042 0.216749
0.6 947 0.598747 0.251914
0.6 948 0.578034 0.26422
0.6 949 0.596656 0.25313
0.6 950 0.551734 0.280715
0.6 951 0.510603 0.308601
0.6 952 0.56978 0.26929
0.6 953 0.488901 0.324414
0.6 954 0.472407 0.336971
0.6 955 0.517179 0.303963
0.6 956 0.466118 0.341887
0.6 957 0.351474 0.44517
0.6 958 0.346725 0.450065
0.6 959 0.377242 0.419525
0.6 960 0.379505 0.417345
0.6 961 0.39001 0.407371
0.6 962 0.356818 0.439726
0.6 963 0.299687 0.501549
0.6 964 0.289951 0.512919
0.6 965 0.296588 0.50514
0.6 966 0.283491 0.520606
0.6 967 0.21623 0.607813
0.6 968 0.14141 0.722088
0.6 969 0.122563 0.754114
0.6 970 0.120925 0.756964
0.6 971 0.12596 0.748238
0.6 972 0.139779 0.724805
0.6 973 0.164344 0.684945
0.6 974 0.190313 0.645189
0.6 975 0.199183 0.632145
0.6 976 0.171857 0.673198
0.6 977 0.141909 0.721259
0.6 978 0.146183 0.714195
0.6 979 0.126187 0.747847
0.6 980 0.096291 0.801141
0.6 981 0.09519 0.803175
0.6 982 0.097613 0.798706
0.6 983 0.076557 0.838384
0.6 984 0.0606 0.869761
0.6 985 0.048928 0.893454
0.6 986 0.037494 0.917289
0.6 987 0.033764 0.925201
0.6 988 0.032058 0.928842
0.6 989 0.030872 0.931382
0.6 990 0.028914 0.935591
0.6 991 0.025113 0.943815
0.6 992 0.023883 0.946492
0.6 993 0.022194 0.95018
0.6 994 0.018368 0.958588
0.6 995 0.016129 0.963543
0.6 996 0.016383 0.962979
0.6 997 0.018317 0.958701
0.6 998 0.020662 0.953538
0.6 999 0.021121 0.952531
