#============================
#
# MODTRAN options as follows:
#
# Atmospheric model: 1 (Tropical atmosphere)
# Haze: 10 (DESERT extinction, VIS is wind speed dependent)
# Season: 0
# Vulcanic dust: 0
# Zenith angle:  0.00 deg
# End altitude: 0.000 km
# Ground altitude: 0.000 km
#
#============================

# H2= 0.000, H1=    0.050     0.100     0.200     0.300     0.500     0.700     1.000     1.500     2.000     2.500     3.000     3.500     4.000     4.500     5.000     5.500     6.000     7.000     8.000     9.000    10.000    11.000    12.000    13.000    14.000    15.000    16.000    18.000    20.000    22.000    24.000    26.000    28.000    30.000    32.500    35.000    37.500    40.000    45.000    50.000    60.000    70.000    80.000    100.000 
        242       0.089420  0.178430  0.355243  0.530453  0.876222  1.215986  1.714798  2.516179  3.280282  4.006495  4.695932  5.350850  5.971662  6.565000  7.138279  7.674106  8.131531  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        243       0.087042  0.173709  0.345893  0.516572  0.853565  1.184920  1.671845  2.454845  3.202467  3.914084  4.591151  5.231759  5.844059  6.428602  6.980959  7.532694  8.101972  9.210340  9.903488  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        244       0.084288  0.168218  0.334985  0.500370  0.827025  1.148357  1.620805  2.381333  3.108121  3.800726  4.459628  5.085163  5.680421  6.248510  6.798765  7.326951  7.824046  8.736556  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        245       0.082045  0.163742  0.326150  0.487237  0.805590  1.119001  1.580321  2.323840  3.035545  3.714291  4.361393  4.976673  5.561652  6.122057  6.659476  7.201516  7.650602  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        246       0.079624  0.158921  0.316576  0.472995  0.782190  1.086747  1.535287  2.258800  2.951686  3.613828  4.244533  4.845892  5.417237  5.965147  6.496248  6.996421  7.486492  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        247       0.077926  0.155552  0.309903  0.463104  0.766050  1.064597  1.504614  2.215046  2.896353  3.547380  4.169068  4.761293  5.322238  5.862032  6.395113  6.892717  7.393642  8.337400  9.210340 10.627406  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        248       0.076082  0.151844  0.302555  0.452164  0.748165  1.040004  1.470410  2.165953  2.833507  3.472257  4.082292  4.663395  5.219044  5.752448  6.272502  6.746487  7.264430  8.111728  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        249       0.074821  0.149367  0.297657  0.444916  0.736342  1.023859  1.448143  2.134373  2.793761  3.424978  4.028908  4.604233  5.154217  5.680310  6.194499  6.677140  7.166688  8.111728  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        250       0.072823  0.145383  0.289734  0.433069  0.716864  0.996967  1.410369  2.079367  2.722466  3.338839  3.927930  4.490726  5.027336  5.541983  6.040130  6.523344  6.992497  7.872055  8.598539  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        251       0.071650  0.143066  0.285160  0.426307  0.705853  0.981888  1.389650  2.050053  2.685769  3.295403  3.878679  4.437011  4.968564  5.477145  5.972888  6.461468  6.914025  7.824046  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        252       0.070014  0.139796  0.278652  0.416616  0.689927  0.959855  1.358717  2.005041  2.627377  3.224618  3.796537  4.343302  4.864024  5.367771  5.851983  6.327163  6.783541  7.653895  8.517193  9.210340  9.936277  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        253       0.068655  0.137092  0.273287  0.408614  0.676804  0.941799  1.333567  1.968951  2.581062  3.168934  3.732663  4.270774  4.785687  5.279781  5.764972  6.219459  6.662913  7.588082  8.501193  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        254       0.067119  0.134011  0.267150  0.399481  0.661705  0.920874  1.304173  1.925829  2.525245  3.100663  3.652392  4.180324  4.683655  5.170123  5.642172  6.094677  6.539534  7.361124  8.111728  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        255       0.066495  0.132772  0.264734  0.395890  0.655914  0.913014  1.293439  1.910870  2.506440  3.078904  3.628543  4.154095  4.656124  5.139386  5.611703  6.067858  6.508763  7.361124  8.111728  9.033410  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        256       0.064179  0.128167  0.255529  0.382144  0.633125  0.881302  1.248471  1.844528  2.419381  2.971951  3.502677  4.009085  4.493629  4.962321  5.414102  5.859267  6.276484  7.086085  7.857948  8.517193  9.210340 10.046588  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        257       0.062844  0.125479  0.250200  0.374177  0.619975  0.863071  1.222849  1.807083  2.370760  2.912756  3.433287  3.931074  4.407113  4.865697  5.311305  5.745613  6.161220  6.957352  7.695568  8.517193  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        258       0.062268  0.124340  0.247953  0.370839  0.614572  0.855650  1.212712  1.792760  2.352863  2.891807  3.409577  3.904979  4.379272  4.836103  5.281223  5.708622  6.127166  6.942847  7.672361  8.517193  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
