atm file : ./atm_trans_0_1_10_0_0_0.dat
0.4 346 0.064953 0.861087
0.4 347 0.064459 0.862067
0.4 348 0.063968 0.863042
0.4 349 0.063486 0.864001
0.4 350 0.063026 0.864916
0.4 351 0.062545 0.865875
0.4 352 0.062075 0.866812
0.4 353 0.061623 0.867715
0.4 354 0.061164 0.868632
0.4 355 0.060719 0.869523
0.4 356 0.060295 0.870372
0.4 357 0.059863 0.871238
0.4 358 0.059446 0.872075
0.4 359 0.059027 0.872917
0.4 360 0.058597 0.873782
0.4 361 0.058185 0.874611
0.4 362 0.057777 0.875433
0.4 363 0.057375 0.876244
0.4 364 0.057001 0.876999
0.4 365 0.056613 0.877783
0.4 366 0.056211 0.878596
0.4 367 0.055844 0.879338
0.4 368 0.055467 0.880102
0.4 369 0.055104 0.880838
0.4 370 0.054731 0.881595
0.4 371 0.054373 0.882322
0.4 372 0.054006 0.883068
0.4 373 0.053657 0.883778
0.4 374 0.05331 0.884484
0.4 375 0.052971 0.885175
0.4 376 0.052633 0.885864
0.4 377 0.052301 0.886541
0.4 378 0.05197 0.887217
0.4 379 0.051647 0.887877
0.4 380 0.051308 0.888571
0.4 381 0.050985 0.889232
0.4 382 0.050662 0.889893
0.4 383 0.050346 0.890541
0.4 384 0.050038 0.891173
0.4 385 0.049732 0.891801
0.4 386 0.04943 0.892421
0.4 387 0.049126 0.893046
0.4 388 0.048835 0.893645
0.4 389 0.048552 0.894227
0.4 390 0.048253 0.894843
0.4 391 0.047971 0.895425
0.4 392 0.047697 0.89599
0.4 393 0.047406 0.89659
0.4 394 0.047132 0.897156
0.4 395 0.04685 0.897739
0.4 396 0.046568 0.898322
0.4 397 0.046306 0.898864
0.4 398 0.046044 0.899406
0.4 399 0.045782 0.899949
0.4 400 0.045521 0.90049
0.4 401 0.045259 0.901034
0.4 402 0.044997 0.901577
0.4 403 0.044745 0.902101
0.4 404 0.044501 0.902608
0.4 405 0.044257 0.903115
0.4 406 0.044013 0.903622
0.4 407 0.043759 0.904151
0.4 408 0.043525 0.904638
0.4 409 0.043287 0.905134
0.4 410 0.043055 0.905618
0.4 411 0.042812 0.906125
0.4 412 0.042586 0.906596
0.4 413 0.04236 0.907068
0.4 414 0.04213 0.907549
0.4 415 0.041899 0.908032
0.4 416 0.041684 0.908481
0.4 417 0.041465 0.90894
0.4 418 0.041248 0.909394
0.4 419 0.04103 0.90985
0.4 420 0.040813 0.910305
0.4 421 0.040604 0.910743
0.4 422 0.040396 0.91118
0.4 423 0.04018 0.911633
0.4 424 0.03998 0.912053
0.4 425 0.039771 0.912492
0.4 426 0.039563 0.912929
0.4 427 0.039365 0.913345
0.4 428 0.039178 0.913739
0.4 429 0.038977 0.914162
0.4 430 0.038788 0.91456
0.4 431 0.03859 0.914977
0.4 432 0.038382 0.915415
0.4 433 0.0382 0.915799
0.4 434 0.038023 0.916172
0.4 435 0.037837 0.916564
0.4 436 0.037645 0.91697
0.4 437 0.037453 0.917375
0.4 438 0.037277 0.917747
0.4 439 0.0371 0.918121
0.4 440 0.036923 0.918495
0.4 441 0.036739 0.918885
0.4 442 0.03656 0.919263
0.4 443 0.036394 0.919615
0.4 444 0.036208 0.920009
0.4 445 0.036042 0.920361
0.4 446 0.035876 0.920712
0.4 447 0.035689 0.921109
0.4 448 0.035544 0.921417
0.4 449 0.035368 0.92179
0.4 450 0.035192 0.922164
0.4 451 0.035047 0.922472
0.4 452 0.034868 0.922852
0.4 453 0.034716 0.923175
0.4 454 0.03455 0.923528
0.4 455 0.034384 0.923881
0.4 456 0.034235 0.924198
0.4 457 0.034074 0.924541
0.4 458 0.033925 0.924858
0.4 459 0.033774 0.925179
0.4 460 0.033614 0.92552
0.4 461 0.033488 0.925789
0.4 462 0.033309 0.926171
0.4 463 0.033178 0.92645
0.4 464 0.033017 0.926794
0.4 465 0.032874 0.927099
0.4 466 0.032707 0.927455
0.4 467 0.032569 0.92775
0.4 468 0.032431 0.928045
0.4 469 0.032282 0.928363
0.4 470 0.032144 0.928658
0.4 471 0.032007 0.928951
0.4 472 0.031858 0.92927
0.4 473 0.031731 0.929542
0.4 474 0.031571 0.929884
0.4 475 0.031445 0.930154
0.4 476 0.031307 0.93045
0.4 477 0.031168 0.930748
0.4 478 0.031044 0.931014
0.4 479 0.030918 0.931284
0.4 480 0.030781 0.931578
0.4 481 0.030643 0.931874
0.4 482 0.030516 0.932146
0.4 483 0.030382 0.932434
0.4 484 0.030253 0.932711
0.4 485 0.030111 0.933016
0.4 486 0.02999 0.933276
0.4 487 0.029867 0.93354
0.4 488 0.029738 0.933817
0.4 489 0.029609 0.934095
0.4 490 0.02948 0.934372
0.4 491 0.029364 0.934622
0.4 492 0.029246 0.934876
0.4 493 0.029107 0.935175
0.4 494 0.028991 0.935425
0.4 495 0.028875 0.935675
0.4 496 0.02876 0.935923
0.4 497 0.028644 0.936173
0.4 498 0.028528 0.936423
0.4 499 0.028412 0.936673
0.4 500 0.028284 0.936949
0.4 501 0.028168 0.937199
0.4 502 0.028065 0.937422
0.4 503 0.027949 0.937672
0.4 504 0.027834 0.93792
0.4 505 0.027718 0.938171
0.4 506 0.027602 0.938422
0.4 507 0.027489 0.938666
0.4 508 0.027384 0.938893
0.4 509 0.027256 0.93917
0.4 510 0.02714 0.93942
0.4 511 0.027034 0.93965
0.4 512 0.026922 0.939892
0.4 513 0.026813 0.940128
0.4 514 0.026703 0.940366
0.4 515 0.026588 0.940615
0.4 516 0.026491 0.940825
0.4 517 0.026388 0.941048
0.4 518 0.02628 0.941283
0.4 519 0.026168 0.941525
0.4 520 0.026075 0.941727
0.4 521 0.025963 0.94197
0.4 522 0.02586 0.942193
0.4 523 0.025754 0.942423
0.4 524 0.025655 0.942638
0.4 525 0.025552 0.942862
0.4 526 0.025464 0.943053
0.4 527 0.025356 0.943287
0.4 528 0.025245 0.943528
0.4 529 0.025157 0.94372
0.4 530 0.025054 0.943943
0.4 531 0.024966 0.944135
0.4 532 0.024864 0.944357
0.4 533 0.024761 0.944581
0.4 534 0.024659 0.944802
0.4 535 0.024556 0.945027
0.4 536 0.024468 0.945218
0.4 537 0.024366 0.94544
0.4 538 0.024263 0.945664
0.4 539 0.024176 0.945854
0.4 540 0.024073 0.946078
0.4 541 0.023985 0.94627
0.4 542 0.023883 0.946492
0.4 543 0.023795 0.946684
0.4 544 0.023693 0.946906
0.4 545 0.02361 0.947087
0.4 546 0.023517 0.94729
0.4 547 0.023415 0.947513
0.4 548 0.023327 0.947705
0.4 549 0.023235 0.947905
0.4 550 0.023152 0.948087
0.4 551 0.023064 0.948279
0.4 552 0.023005 0.948408
0.4 553 0.022945 0.948539
0.4 554 0.022859 0.948726
0.4 555 0.022791 0.948875
0.4 556 0.022728 0.949013
0.4 557 0.022655 0.949172
0.4 558 0.022582 0.949332
0.4 559 0.022518 0.949472
0.4 560 0.02245 0.94962
0.4 561 0.022465 0.949588
0.4 562 0.022552 0.949397
0.4 563 0.02245 0.94962
0.4 564 0.022567 0.949365
0.4 565 0.022518 0.949472
0.4 566 0.022723 0.949024
0.4 567 0.02419 0.945823
0.4 568 0.03099 0.931129
0.4 569 0.033953 0.924798
0.4 570 0.02864 0.936181
0.4 571 0.027577 0.938476
0.4 572 0.030013 0.933226
0.4 573 0.028108 0.937329
0.4 574 0.029292 0.934777
0.4 575 0.028022 0.937515
0.4 576 0.026601 0.940587
0.4 577 0.025985 0.941922
0.4 578 0.023661 0.946976
0.4 579 0.022842 0.948764
0.4 580 0.022706 0.949061
0.4 581 0.022143 0.950292
0.4 582 0.022314 0.949918
0.4 583 0.02291 0.948615
0.4 584 0.023149 0.948093
0.4 585 0.0232 0.947982
0.4 586 0.025113 0.943815
0.4 587 0.031731 0.929542
0.4 588 0.049786 0.89169
0.4 589 0.060015 0.870934
0.4 590 0.054245 0.882582
0.4 591 0.050031 0.891187
0.4 592 0.048788 0.893742
0.4 593 0.039906 0.912208
0.4 594 0.054755 0.881546
0.4 595 0.045468 0.9006
0.4 596 0.038907 0.914309
0.4 597 0.039365 0.913345
0.4 598 0.034177 0.924321
0.4 599 0.031305 0.930454
0.4 600 0.026532 0.940737
0.4 601 0.02376 0.94676
0.4 602 0.021786 0.951073
0.4 603 0.020733 0.953382
0.4 604 0.020203 0.954546
0.4 605 0.019774 0.95549
0.4 606 0.019625 0.955818
0.4 607 0.019509 0.956073
0.4 608 0.019427 0.956253
0.4 609 0.019387 0.956341
0.4 610 0.019285 0.956566
0.4 611 0.019251 0.956641
0.4 612 0.019183 0.956791
0.4 613 0.019122 0.956925
0.4 614 0.019081 0.957016
0.4 615 0.018996 0.957203
0.4 616 0.018959 0.957284
0.4 617 0.018877 0.957465
0.4 618 0.018857 0.957509
0.4 619 0.018775 0.95769
0.4 620 0.018714 0.957825
0.4 621 0.018673 0.957915
0.4 622 0.018592 0.958094
0.4 623 0.018571 0.95814
0.4 624 0.01847 0.958363
0.4 625 0.018503 0.95829
0.4 626 0.020815 0.953202
0.4 627 0.027186 0.939321
0.4 628 0.031387 0.930279
0.4 629 0.028317 0.936878
0.4 630 0.023432 0.947476
0.4 631 0.025215 0.943594
0.4 632 0.025708 0.942523
0.4 633 0.022205 0.950156
0.4 634 0.02243 0.949664
0.4 635 0.021959 0.950695
0.4 636 0.021346 0.952037
0.4 637 0.021019 0.952754
0.4 638 0.019917 0.955175
0.4 639 0.019616 0.955837
0.4 640 0.019224 0.9567
0.4 641 0.019142 0.956881
0.4 642 0.019529 0.956029
0.4 643 0.020754 0.953336
0.4 644 0.022266 0.950023
0.4 645 0.026878 0.939987
0.4 646 0.037287 0.917726
0.4 647 0.046484 0.898496
0.4 648 0.04856 0.894211
0.4 649 0.038325 0.915535
0.4 650 0.028554 0.936367
0.4 651 0.038013 0.916193
0.4 652 0.033515 0.925731
0.4 653 0.029815 0.933652
0.4 654 0.032296 0.928333
0.4 655 0.035171 0.922208
0.4 656 0.032317 0.928289
0.4 657 0.029573 0.934172
0.4 658 0.02657 0.940654
0.4 659 0.022962 0.948501
0.4 660 0.021775 0.951097
0.4 661 0.018979 0.95724
0.4 662 0.018327 0.958679
0.4 663 0.018342 0.958645
0.4 664 0.018245 0.95886
0.4 665 0.017451 0.960614
0.4 666 0.017268 0.961019
0.4 667 0.016739 0.96219
0.4 668 0.016373 0.963002
0.4 669 0.016231 0.963317
0.4 670 0.016089 0.963632
0.4 671 0.016028 0.963767
0.4 672 0.015926 0.963993
0.4 673 0.015926 0.963993
0.4 674 0.015845 0.964173
0.4 675 0.015825 0.964217
0.4 676 0.015825 0.964217
0.4 677 0.015723 0.964444
0.4 678 0.015723 0.964444
0.4 679 0.015901 0.964049
0.4 680 0.016434 0.962866
0.4 681 0.016994 0.961626
0.4 682 0.017324 0.960895
0.4 683 0.017594 0.960298
0.4 684 0.018495 0.958308
0.4 685 0.018113 0.959151
0.4 686 0.028374 0.936755
0.4 687 0.072807 0.845655
0.4 688 0.047616 0.896157
0.4 689 0.052426 0.886286
0.4 690 0.043195 0.905326
0.4 691 0.037598 0.917069
0.4 692 0.045468 0.9006
0.4 693 0.067059 0.856921
0.4 694 0.073135 0.845016
0.4 695 0.068279 0.854518
0.4 696 0.049033 0.893238
0.4 697 0.034876 0.922835
0.4 698 0.049243 0.892806
0.4 699 0.066808 0.857417
0.4 700 0.065259 0.86048
0.4 701 0.067583 0.855888
0.4 702 0.061174 0.868612
0.4 703 0.039521 0.913017
0.4 704 0.045651 0.900221
0.4 705 0.052847 0.885427
0.4 706 0.048691 0.893941
0.4 707 0.04759 0.89621
0.4 708 0.039729 0.91258
0.4 709 0.040093 0.911816
0.4 710 0.043325 0.905055
0.4 711 0.034022 0.924651
0.4 712 0.032764 0.927334
0.4 713 0.037546 0.917179
0.4 714 0.042151 0.907505
0.4 715 0.049085 0.893131
0.4 716 0.074373 0.842611
0.4 717 0.137052 0.72937
0.4 718 0.158966 0.69348
0.4 719 0.181282 0.658746
0.4 720 0.15718 0.696338
0.4 721 0.085739 0.820845
0.4 722 0.068332 0.854413
0.4 723 0.114457 0.768322
0.4 724 0.134475 0.733711
0.4 725 0.129625 0.741951
0.4 726 0.131096 0.739442
0.4 727 0.135762 0.73154
0.4 728 0.115299 0.766833
0.4 729 0.121349 0.756225
0.4 730 0.118924 0.760459
0.4 731 0.112572 0.771664
0.4 732 0.072813 0.845643
0.4 733 0.055645 0.879741
0.4 734 0.046917 0.8976
0.4 735 0.054958 0.881134
0.4 736 0.061397 0.868166
0.4 737 0.049295 0.892699
0.4 738 0.043456 0.904782
0.4 739 0.038143 0.915919
0.4 740 0.029532 0.934261
0.4 741 0.026087 0.941701
0.4 742 0.023627 0.94705
0.4 743 0.019013 0.957165
0.4 744 0.017604 0.960276
0.4 745 0.016053 0.963711
0.4 746 0.015215 0.965573
0.4 747 0.01486 0.966362
0.4 748 0.014167 0.967906
0.4 749 0.013998 0.968282
0.4 750 0.014539 0.967077
0.4 751 0.014023 0.968227
0.4 752 0.013524 0.96934
0.4 753 0.013339 0.969753
0.4 754 0.01322 0.970018
0.4 755 0.013187 0.970092
0.4 756 0.013187 0.970092
0.4 757 0.013288 0.969867
0.4 758 0.016028 0.963767
0.4 759 0.105694 0.783982
0.4 760 0.334075 0.463367
0.4 761 0.233099 0.584657
0.4 762 0.154862 0.700064
0.4 763 0.188591 0.647752
0.4 764 0.147032 0.712801
0.4 765 0.09497 0.803582
0.4 766 0.057347 0.8763
0.4 767 0.037875 0.916484
0.4 768 0.025267 0.943481
0.4 769 0.018809 0.957615
0.4 770 0.015418 0.965122
0.4 771 0.013795 0.968735
0.4 772 0.013457 0.969489
0.4 773 0.013187 0.970092
0.4 774 0.013018 0.97047
0.4 775 0.012883 0.970771
0.4 776 0.012781 0.970999
0.4 777 0.012933 0.97066
0.4 778 0.013018 0.97047
0.4 779 0.01322 0.970018
0.4 780 0.013085 0.97032
0.4 781 0.012883 0.970771
0.4 782 0.013051 0.970396
0.4 783 0.013187 0.970092
0.4 784 0.014353 0.967491
0.4 785 0.016333 0.96309
0.4 786 0.021292 0.952156
0.4 787 0.026926 0.939883
0.4 788 0.033531 0.925697
0.4 789 0.044196 0.903242
0.4 790 0.041934 0.907959
0.4 791 0.040024 0.91196
0.4 792 0.037494 0.917289
0.4 793 0.028271 0.936977
0.4 794 0.024054 0.94612
0.4 795 0.035282 0.921973
0.4 796 0.048805 0.893707
0.4 797 0.037148 0.91802
0.4 798 0.032144 0.928658
0.4 799 0.035593 0.921313
0.4 800 0.042516 0.906743
0.4 801 0.041656 0.90854
0.4 802 0.043534 0.90462
0.4 803 0.039885 0.912252
0.4 804 0.036284 0.919848
0.4 805 0.027988 0.937588
0.4 806 0.025694 0.942553
0.4 807 0.026002 0.941885
0.4 808 0.029292 0.934777
0.4 809 0.032592 0.927701
0.4 810 0.036768 0.918823
0.4 811 0.045939 0.899624
0.4 812 0.055407 0.880224
0.4 813 0.071066 0.849051
0.4 814 0.085068 0.822114
0.4 815 0.108662 0.778642
0.4 816 0.125714 0.748662
0.4 817 0.12277 0.753755
0.4 818 0.118446 0.761297
0.4 819 0.10499 0.785254
0.4 820 0.070995 0.84919
0.4 821 0.056994 0.877013
0.4 822 0.101258 0.792031
0.4 823 0.134484 0.733696
0.4 824 0.071102 0.848981
0.4 825 0.054351 0.882366
0.4 826 0.058901 0.87317
0.4 827 0.072571 0.846114
0.4 828 0.08505 0.822148
0.4 829 0.074436 0.842489
0.4 830 0.066817 0.857399
0.4 831 0.066888 0.857259
0.4 832 0.062869 0.865229
0.4 833 0.058795 0.873384
0.4 834 0.04814 0.895076
0.4 835 0.04176 0.908322
0.4 836 0.046323 0.898829
0.4 837 0.044265 0.903098
0.4 838 0.039642 0.912763
0.4 839 0.035696 0.921094
0.4 840 0.035834 0.920801
0.4 841 0.038152 0.9159
0.4 842 0.031628 0.929762
0.4 843 0.025044 0.943965
0.4 844 0.02228 0.949992
0.4 845 0.020764 0.953314
0.4 846 0.018605 0.958065
0.4 847 0.017994 0.959414
0.4 848 0.021053 0.95268
0.4 849 0.020747 0.953351
0.4 850 0.02291 0.948615
0.4 851 0.025044 0.943965
0.4 852 0.022655 0.949172
0.4 853 0.021019 0.952754
0.4 854 0.020764 0.953314
0.4 855 0.018436 0.958438
0.4 856 0.015486 0.96497
0.4 857 0.014708 0.966701
0.4 858 0.013389 0.969641
0.4 859 0.012106 0.97251
0.4 860 0.011533 0.973794
0.4 861 0.011465 0.973946
0.4 862 0.011095 0.974776
0.4 863 0.011128 0.974702
0.4 864 0.010808 0.975421
0.4 865 0.010657 0.97576
0.4 866 0.010657 0.97576
0.4 867 0.010758 0.975533
0.4 868 0.010724 0.975609
0.4 869 0.010724 0.975609
0.4 870 0.010758 0.975533
0.4 871 0.01069 0.975686
0.4 872 0.010623 0.975836
0.4 873 0.010909 0.975194
0.4 874 0.01096 0.975079
0.4 875 0.011112 0.974738
0.4 876 0.011432 0.97402
0.4 877 0.011836 0.973115
0.4 878 0.012731 0.971111
0.4 879 0.013051 0.970396
0.4 880 0.013947 0.968396
0.4 881 0.014674 0.966776
0.4 882 0.014911 0.966249
0.4 883 0.014572 0.967003
0.4 884 0.01464 0.966852
0.4 885 0.017146 0.961289
0.4 886 0.018232 0.958888
0.4 887 0.01679 0.962077
0.4 888 0.016807 0.96204
0.4 889 0.016943 0.961738
0.4 890 0.019285 0.956566
0.4 891 0.022706 0.949061
0.4 892 0.034695 0.92322
0.4 893 0.052979 0.885158
0.4 894 0.071281 0.848631
0.4 895 0.105027 0.785187
0.4 896 0.143101 0.719282
0.4 897 0.164816 0.684201
0.4 898 0.191847 0.642914
0.4 899 0.221457 0.600541
0.4 900 0.220023 0.602528
0.4 901 0.23168 0.58657
0.4 902 0.206327 0.621832
0.4 903 0.133303 0.735694
0.4 904 0.099747 0.794791
0.4 905 0.109703 0.776778
0.4 906 0.146761 0.713245
0.4 907 0.202688 0.627064
0.4 908 0.218903 0.604084
0.4 909 0.222311 0.599362
0.4 910 0.208933 0.618112
0.4 911 0.187495 0.649389
0.4 912 0.213626 0.611468
0.4 913 0.24718 0.566005
0.4 914 0.213193 0.612078
0.4 915 0.209487 0.617324
0.4 916 0.200954 0.629573
0.4 917 0.194799 0.638559
0.4 918 0.170848 0.674764
0.4 919 0.121603 0.755783
0.4 920 0.105749 0.783883
0.4 921 0.111155 0.774185
0.4 922 0.109554 0.777045
0.4 923 0.126017 0.74814
0.4 924 0.143178 0.719154
0.4 925 0.140297 0.723941
0.4 926 0.148094 0.71106
0.4 927 0.182182 0.657382
0.4 928 0.230798 0.587763
0.4 929 0.298002 0.503498
0.4 930 0.388534 0.408758
0.4 931 0.516117 0.304707
0.4 932 0.639701 0.229245
0.4 933 0.7749 0.167919
0.4 934 0.906464 0.124033
0.4 935 0.879637 0.131936
0.4 936 0.846298 0.142463
0.4 937 0.811593 0.154315
0.4 938 0.569161 0.269674
0.4 939 0.35119 0.445461
0.4 940 0.330868 0.466801
0.4 941 0.384413 0.412655
0.4 942 0.519026 0.302673
0.4 943 0.628952 0.234989
0.4 944 0.623901 0.237738
0.4 945 0.582322 0.261624
0.4 946 0.556986 0.277341
0.4 947 0.501866 0.314872
0.4 948 0.484508 0.327712
0.4 949 0.500545 0.315831
0.4 950 0.462512 0.344737
0.4 951 0.428018 0.373235
0.4 952 0.47852 0.332261
0.4 953 0.410377 0.388708
0.4 954 0.396604 0.401232
0.4 955 0.435023 0.367263
0.4 956 0.392105 0.405411
0.4 957 0.294975 0.50702
0.4 958 0.291155 0.511499
0.4 959 0.317386 0.48152
0.4 960 0.319379 0.479315
0.4 961 0.328504 0.469349
0.4 962 0.300565 0.500536
0.4 963 0.252122 0.5596
0.4 964 0.243984 0.570185
0.4 965 0.249808 0.56259
0.4 966 0.238765 0.577079
0.4 967 0.181822 0.657927
0.4 968 0.118333 0.761495
0.4 969 0.10242 0.789914
0.4 970 0.101037 0.792434
0.4 971 0.105361 0.784583
0.4 972 0.11704 0.763765
0.4 973 0.137884 0.727974
0.4 974 0.159993 0.691842
0.4 975 0.167531 0.679938
0.4 976 0.144332 0.717246
0.4 977 0.118896 0.760508
0.4 978 0.12262 0.754015
0.4 979 0.105694 0.783982
0.4 980 0.080343 0.831107
0.4 981 0.079476 0.832768
0.4 982 0.08159 0.828724
0.4 983 0.063739 0.863497
0.4 984 0.050189 0.890863
0.4 985 0.040353 0.91127
0.4 986 0.030614 0.931936
0.4 987 0.027474 0.938698
0.4 988 0.026087 0.941701
0.4 989 0.025061 0.943928
0.4 990 0.023422 0.947497
0.4 991 0.020152 0.954658
0.4 992 0.019132 0.956903
0.4 993 0.017706 0.96005
0.4 994 0.014454 0.967266
0.4 995 0.012579 0.971451
0.4 996 0.012781 0.970999
0.4 997 0.014454 0.967266
0.4 998 0.016434 0.962866
0.4 999 0.016841 0.961964
